RamonaMulcahy,"visual art fanatic, javaholic, fighter. tweets about art, mental health & other nonsense. opinions belong to the sometimes fuzzy demon who hitched a ride."
cecilenmstrass1,"i am a fun-filled and natural camgirl. i love it when hundreds of guys watching me!!! tweets are nsfw, so only age $number$+"
cgoehring78,child of god
tliou,"california grown; _ of the bay area; news reporter at kwqc in davenport, iowa; santa clara university alumni; sports, travel, & animal lover"
AoifeLovesOwls,"'author and theologian'-$mention$. phd (psychonalysis/gender/feminism). catholic, post-op transsexual, harpist. very prim. $url$"
Nicolec123_,half human half dolphin and professional tea maker
Soniasuponia,"purveyor of esoteric internet finds, lover of mannequins."
Cara_Martinez_,"nurse on aau. just split up with my husband which, you know, sucks. rp account. open to all rps and storylines. ocs welcome"
kottaa_lynn,"it gets ugly before it gets beautiful, so please dont judge me"
GoQuackYourself,$number$stseptember2015 met $mention$ $number$thseptemeber2015 lucy faved $number$thoctober2015 jai followed {1/5} $number$thoctober2015 taylor followed {1/15}
ayoo_rissabaybe,single team no cuffin _
LeHart,multimedia journalist. arts and culture enthusiast. opinions my own. $mention$/$mention$ & $mention$ alum.
frankiebaratta,make me creps and chill??
DanielleDena,i am the sum total of my e$smiley$eriences.
miksiie,plates over sleep | ustca
loxarrombada,mahogany is my world and i can not imagine my life without her $url$
korr_korr1,a.m.d.g. | for the greater glory of god | ths '15 |
atinytelescope,im kind of insane$smiley$
trewkat,librarian and supermassive muse fan
mywhiteflag,"nominated for biggest arsehole of our generation, twice. // $mention$"
daisyasquith,documentary filmmaker... senior lecturer at goldsmiths... currently making film about john grant... fan studies phd... hardcore larry shipper
SimplyyShanice,not everyone has the same heart as you.
CarolynCarnahan,i am $number$ years old and i work at the boys and girls club in berlin which is kind of close to green lake because i love kids obviously. kids are the future.
BaseballBetsy,"grew up in pa, transplanted to fla. fan of the phillies at all levels. i also like the toronto blue jays-i live in dunedin"
MeganFitz20,teamwork makes the dream work.
MBubblesss,taliyyaahh b.
xnijayfuckx,i met gerard way $number$1.14 and frank iero $number$015. jellyfish. i am an bean. read the link. kay? kay. $url$ [personal/mv/rp/pan]
LilyMarieMFC,"european camgirl. $number$+, nsfw. $url$9"
CharkhamAsylum,"i play a lot of xbox and make a few awful youtube videos. english heritage, aussie accent. ohhhhh, bitch i'm fabulous!"
ainsleighg01,sc- ainsleighgraham
alanie94,"mom , physical therapist , fibromyalgia, doll collector"
thebobbieoliver,"riot grrrl comedian from athens, ga . author of $url$ own $mention$ in la w/ $mention$ also $mention$"
mydrunkidiots,i make a lot of really bad jokes so get ready for that halsey |-/ stormer holy trinity af
Christina_Short,"$number$ peter $number$:3-4 | be silly, be kind, be true | feed your faith and your fears will starve to death."
ac_minzula,melanie j. gong. (fc: minzy) $number$l. || werewolf. arcanum dorm || $mention$'s beastie
JanelWLOX,"reporter at wlox-tv; $mention$; $mention$; $mention$; womanist, snapchat connoisseur, frequent jet-setter and former big red athlete. tweets are mine."
brincesss_,$mention$ $mention$ $mention$ $number$ mi. happy
nxwbrokenscxne,"carry on, outlast the ignorance"
SuzieHiggins_,sweet n sour sauce
maysundelrey,"amy winehouse although i wish you were still here, i'm always thinking of you, inspired by you and your music lives on in myself and everyone who ever felt it"
Im_halez,self taught hairdresser and stylist plus lady know it all of course lol check out my website to find out more $smiley$
JMedinaaaa,i'm a fucking princess.
kl_boarder,"full time dimentia carer, animal lover, horses are amazing!!! single, norwich, my little coblet boo is my soul mate. i rt the things i think are nice"
TeiraNicole_,staying out the way. $hashtag$
aza_stazia,beyond greatness.
shandyfarr,"believing is just the beginning....,"
clarisseabella,$smiley$
roxanne42015646,ripdad (music and writing) live in the moment...be spontaneous _
GemoftheOcean,the mad scientista. reader. writer. lover. fighter.
BluBleuBlue,"i crave a love so deep, the ocean _ would be jealous!!!"
_wifty,"i speak my mind and play around with makeup and league of legends. i'm also a fast food-worker who's going vegan, yay"
ritabites,"rita, $number$, complainer, reader of too many bad romance novels, 's dogs, believes in coffee for everyone"
elly69belieber,where would i be...if you didn't believe _ justin bieber followed me! _ $number$/08/15
swajih,"sonja and the city, dancer, tv host, positive thinker, motivator, friend, loving life and laughing through it $smiley$ $url$"
frrizze,$number$ but i'm a big girl dawg. | iraqi | seth rollins defense squad | triple h is my sugar daddy
MendingMum,"i live with husband - mr o and $number$ great kids, now teenagers, adopted very young, living on eggshells at times, lots of laughter, lots of tears."
Lwilliams_13,rhsss
BrasilBella81,"waking up is the universe's way of saying, here are the keys. unlock me. e$smiley$lore me. discover that you are me. $hashtag$"
HayleysCloset,"i am an aspired musician and spiritualist. on this account, i sell my clothes! my other account is: $mention$"
snickelfritz100,"christian, social conservative/ libertarian-ish, anti-liberal insanity, pro-life, pro-second amendment, pro-common sense & sense of humor"
INeedAClone1,"business & personal management, executive & personal assistance, event planning, property management, errand service & more!"
Maiika,how did you find me?
JessShalveyy,$hashtag$
LittleLotte_xo,nsfw! do not follow if you're under $number$ thank $url$9 insta $mention$ amazon wishlist $url$c2
Kidrauhl4everCa,i'm polish belieber..justin followed me $number$/6/2014 (:
_coldel,i talk a lot about nothing important
CaitlinRegan,"** workout, pr, eat and repeat **"
forevernailah,youtuber//student//
TMalac21,_3__i sin but i'm not the devil. i am good but i'm not an angel. __ taking things one day at a time.
ezgiyesil89,im not a bad person but i did bad things
_mirthalys,"ju nosty, i lih dah"
Pretty_Foreign,$hashtag$ $hashtag$`linn $hashtag$ $hashtag$ fmoi: irritating.btc
MissLilySummers,"meow. i'm a trans woman that believes in liberal socialism. i love cats, lipstick and politics. she/her."
GRANT_mywish,i only argue when i know i'm right which is why i'm always arguing
LazcanoKasssy,god. | varsity ni$smiley$n basketball. | $number$' | | sc $mention$ | insta $mention$
JaneForRafffa,$mention$ is my god. $hashtag$ $smiley$ $mention$ is life._ tennis_ amatuer tennis player and sport lover in general.
vivamvndv,$number$. instagram- mvndv hunter college
craftyleftdee,"potter, painter, artist, crafter, mom, wife! a proud greek born and raised in new york lived in italy, oahu, fl, belgium, dc. young living distributor"
hapshley,niall
anajjny,model
HPGabri,"_happiness starts with an h and ends with an s. so does $mention$! --my happy days with $number$d are: $number$/06/14, $number$/06/15, $number$/09/15--"
RC_Garrick,welsh. labour party. nuclear industry. rochester & strood clp vice chair. trade unionist with prospect. cmiosh.
amyhanauer,"director of policy matters ohio. board of demos. lives works and raises $number$ kids in cleveland. grad of cornell, uw-madison."
catsgoturbong,"_______life_______ virgo sun, gemini moon $hashtag$ $hashtag$ vegetarian by choice; animal lover by nature $url$"
_NandiPie,i am prada. you are crocs
maddie_miller99,psalm $number$:4
Meggrinney,nothing special
volzhakovakris1,"i'm just a super regular $hashtag$. personal trainer, camgirl, silly, bisexual, sports fan, movie buff. please follow me! i love you!"
ksaw_7,"one step at a time, no need to rush."
camrynsucks,i could be your perfect disaster || you could be my ever after
Lulolicious,"und jedem anfang h_ngt ein zauber inne, der uns besch_tzt und der uns hilft zu leben."
fuccidulcie,i think i'm gonna cum! i think i'm gonna cum! watch mee!
LajuanaFrame,"you must not lose faith in humanity. humanity is an ocean; if a few drops of the ocean are dirty, the ocean does not become dirty."
sarahhollowell,writer of things. fat tattooed feminist. possibly several raccoons in a trench coat. pretty into cats and pizza.
MagAurand,"i tend to get lost, especially in the music. you see, i believe in music the way people believe in fairytales."
PantiesNhiHEELS,"los angeles, california trill, texas $number$/10/12 & $number$/21/13 _"
emkirsch_,there's no such thing as perfect besides beyonc's clothes. dancers do it better. $hashtag$ $hashtag$ $mention$
LexyBlankenship,you can't save a damsel if she loves her distress.
souItrader,i want to fly to the moon in a rocket made of flowers
lindcontent,"emarketing strategy $mention$, $mention$ programming & community volunteer, green enthusiast, bicyclist, gsd owner, outdoor lover, living in st. paul, mn."
shannonmulhall3,straight outta castledermot
AlinaKField,"regency and contemporary romance author, beer, jack daniels, and baseball fan, knitter, and occasional gardener. follow me on fb at $url$"
Jazzminehunt,$number$ bristol he used to call me poison
banditsnows,an optimistic hufflepuff who really loves ginnifer goodwin and marvel. i pray that there is more love in my heart than water in the oceans.
KaylaLords,"freelance writer, sex blogger, independently published erotica author, sexual being, living and loving the bdsm lifestyle. this is probably nsfw, just sayin'..."
Kellylynsey,"i love $hashtag$, $hashtag$, my boyfriend, my family, cats, $hashtag$, $hashtag$, $hashtag$, movies and $hashtag$! $url$0"
FalloonJohnson,jamaican american || dreamer || half-way activist || sometimes poet || foreign policy law enthusiast || food-lover || future jmintner
AhmedA01,apple scruff. scooby. whovian. browncoat. ringer. lostie. muggle. sherlockian. jedi. bonnie babe. superfan.
JonesSwanGirl,"genesis, ginny. full time hooker. cs emotional shipper. very ugly duckling. $hashtag$ challenge accepted."
unfinshedcereal,im hilarious
taelor34,udm women's basketball ~ $number$ ~ wy state champ ~ mac irvin fire ~ ballfore_
sloney,writer. actress. pa/tm. major geek. sports/show live-tweeter. ab uchicago '07 [opinions e$smiley$ressed here are solely my own.] contact: hirethesloney$mention$.com
erickadawnn,"have i gone bonkers? i'm afraid so, but let me tell you a secret, all the best people are."
License2Fangirl,that girl who's in all those fandoms. hitting people right in the feels since $number$.
jazz_mntr,love pizza more than you...and you...and...yes! you too. kiss me. heal me. i live in a hood
darrentodream,dc born; $hashtag$ alum pr + design girl made of starbucks and cake pops i'm arthur's little sister $mention$ pr intern.
VintageMuskoka,"it's all about the craft! craft beer that is! and i still dislike: snow, socks and spiders!!! my hashtag for life: $hashtag$"
CandiiAccola,"i'm caroline forbes, pleasure || rp account ||"
amyyylala,free spirit
nelboogsz_MG,meredith grey butter pecan caramel new york belle she hotter than a summer day in hell vampyr _ oh you mad cuz i'm stylin on you?
audrvlucas,myself.
TerriLAustin,"writer of the rose strickland mystery series and beauty and the brit contemporary romance series. i love reality tv and sock monkeys. yeah, sock monkeys."
TessOnTheRadio,morning show co-host on the dr. shane morning show. $number$ wpap
whytrysmg,that's so cool.
paadme1,$number$ | star wars | ok
dianegracely,i have charcot marie tooth disease & was hit head-on by a drunk driver. i'm disabled and own a home business to help & inspire others.
alexablackchan,just another girl $smiley$
shelby_foote,hey
PopcornJulie,"popular marketing consultancy based in west dorset - supporting the very best of dorset business. pr, marketing, social media, brand and event management"
Lots_of_lucy,live tweets and overflow from $mention$. not spoiler free
